fecha,pm1_ugm3,pm25_ugm3,pm10_ugm3,temperatura_c,humedad_pct,temperatura_interna_c,humedad_interna_pct,relay,senal
2026-07-29 17:12:02,0,0,0,20.2,40.6,23.6,32.1,0,22
2026-07-29 17:13:20,0,0,0,20.6,39.5,23.6,31.9,0,19
2026-07-30 17:46:35,3,3,3,15.8,49.9,20.4,39.7,0,24
2026-07-30 17:51:35,1,3,3,18,45.1,21.1,36.9,0,23
2026-07-30 17:56:35,2,6,6,18.7,43.3,21,36.8,0,23
2026-07-30 18:01:35,0,2,2,19.1,42.3,20.9,37.1,0,23
2026-07-30 18:06:35,0,2,3,19.2,42.1,20.7,37.5,0,23
2026-07-30 18:11:35,0,1,2,19.2,41.8,20.5,37.8,0,23
2026-07-30 18:16:35,0,2,2,19.2,41.7,20.3,38.1,0,23
2026-07-30 18:21:35,4,6,8,19.1,41.3,20.1,38.4,0,23
2026-07-30 18:26:35,1,3,4,19,41.3,19.9,38.5,0,23
2026-07-30 18:31:35,0,4,4,18.9,41.4,19.7,38.9,0,23
2026-07-30 18:36:35,0,1,3,18.8,41.6,19.6,39.1,0,23
2026-07-30 18:41:35,0,1,1,18.7,41.7,19.4,39.3,0,23
2026-07-30 18:46:35,0,1,2,18.6,41.7,19.3,39.5,0,23
2026-07-30 18:51:35,0,4,5,18.6,41.7,19.2,39.7,0,23
2026-07-30 18:56:35,0,1,2,18.4,41.8,19,39.9,0,23
2026-07-30 19:01:35,0,4,4,18.3,42,18.9,40.1,0,23
2026-07-30 19:06:35,0,2,2,18.2,42.2,18.8,40.4,0,23
2026-07-30 19:11:35,0,3,3,18.1,42.2,18.6,40.8,0,23
2026-07-30 19:16:35,0,2,2,18,42.6,18.5,41,0,23
2026-07-30 19:21:35,0,3,3,17.9,42.7,18.4,41.1,0,23
2026-07-30 19:26:35,0,1,1,17.9,42.7,18.3,41.1,0,23
2026-07-30 19:31:35,133,408,445,17.9,44.9,18.7,47.5,0,23
2026-07-30 19:36:35,2,5,5,19.8,42.2,24,33.2,0,23
2026-07-30 19:41:35,2,3,3,19.7,40.5,21.8,35,0,23
2026-07-30 19:46:35,10,22,24,19.6,42.9,22.8,37.5,0,23
2026-07-30 19:51:35,1,3,3,21.8,39.4,28.5,27.7,0,23
2026-07-30 19:56:35,0,2,2,23.3,36.6,30.1,25.1,0,23
2026-07-30 20:01:35,0,1,3,24.4,34.8,30.8,23.7,0,23
2026-07-30 20:06:35,0,1,1,24.8,33.7,30.5,23.7,0,23
2026-07-30 20:11:35,0,1,2,25.3,32.8,31,23.1,0,23
2026-07-30 20:16:35,0,2,2,25.6,32.2,31.1,22.8,0,23
2026-07-30 20:21:35,0,3,3,25.8,31.5,31.3,22.5,0,23
2026-07-30 20:26:35,0,2,2,25.9,31.2,31.4,22.5,0,23
2026-07-30 20:31:35,0,1,1,25.9,31,31.3,22.2,0,23
2026-07-30 20:36:35,0,0,0,26,30.7,31.3,22,0,23
2026-07-30 20:41:35,0,1,1,26,30.4,31.4,21.6,0,23
2026-07-30 20:46:35,0,0,0,26,30.3,31.3,21.7,0,23
2026-07-30 20:51:35,0,1,1,26,30.1,31.4,21.5,0,23
2026-07-30 20:56:35,0,0,0,26.1,30,31.4,21.4,0,23
2026-07-30 21:01:35,0,0,0,26.1,29.8,31.3,21.5,0,23
2026-07-30 21:06:36,0,0,0,26,29.8,31.3,21.3,0,23
2026-07-30 21:11:36,0,0,0,26,29.7,31.3,21.4,0,23
2026-07-30 21:16:36,0,0,0,25.9,29.7,31.1,21.5,0,23
2026-07-30 21:21:35,0,0,0,25.8,29.8,31,21.7,0,23
2026-07-30 21:26:35,0,1,1,25.8,29.4,31,21.5,0,23
2026-07-30 21:31:35,0,0,0,25.7,29.5,30.9,21.5,0,23
2026-07-30 21:36:35,0,1,1,25.7,29.4,30.9,21.4,0,23
2026-07-30 21:41:35,0,0,0,25.7,29.5,30.8,21.7,0,23
2026-07-30 21:46:35,0,1,2,25.7,29.7,30.8,21.6,1,23
2026-07-30 21:51:36,0,0,0,25.6,29.5,30.7,21.6,0,23
2026-07-30 21:56:36,0,0,0,25.7,29.5,30.8,21.5,0,23
2026-07-30 22:01:36,0,2,2,25.6,29.5,30.8,21.6,0,23
2026-07-30 22:06:35,1,6,6,25.6,29.7,30.8,21.7,0,23
2026-07-30 22:11:36,1,4,4,25.7,29.6,30.8,21.7,0,23
2026-07-30 22:16:36,1,3,4,25.6,29.7,30.8,21.8,0,23
2026-07-30 22:21:35,0,2,3,25.6,29.7,30.7,21.9,1,23
2026-07-30 22:26:36,2,5,5,25.6,29.7,30.8,21.7,0,23
2026-07-30 22:31:36,2,5,5,25.6,29.7,30.7,21.7,0,23
2026-07-30 22:36:36,1,6,6,25.7,29.6,30.9,21.7,0,23
2026-07-30 22:41:35,0,3,3,25.6,29.5,30.7,21.8,0,23
2026-07-30 22:46:35,2,4,4,25.6,29.6,30.8,21.7,0,23
2026-07-30 22:51:35,1,4,6,25.6,29.7,30.8,21.6,0,23
2026-07-30 22:56:36,1,4,4,25.5,29.6,30.6,21.8,0,23
2026-07-30 23:01:36,1,7,7,25.5,29.4,30.6,21.7,0,23
2026-07-30 23:06:35,0,3,4,25.4,29.5,30.6,21.7,0,23
2026-07-30 23:11:36,0,1,1,25.4,29.7,30.6,21.8,0,23
2026-07-30 23:16:35,0,2,2,25.5,29.6,30.7,21.6,0,23
2026-07-30 23:21:36,1,2,2,25.5,29.5,30.6,21.7,0,23
2026-07-30 23:26:35,0,1,1,25.5,29.5,30.7,21.6,0,23
2026-07-30 23:31:36,0,0,2,25.5,29.3,30.7,21.5,0,23
2026-07-30 23:36:36,0,3,3,25.5,29.4,30.7,21.6,0,23
2026-07-30 23:41:36,0,2,3,25.5,29.6,30.7,21.5,0,23
2026-07-30 23:46:36,0,0,2,25.5,29.4,30.6,21.6,0,23
2026-07-30 23:51:36,0,1,1,25.5,29.5,30.7,21.6,0,23
2026-07-30 23:56:36,0,1,2,25.5,29.4,30.7,21.5,0,23
2026-07-31 00:01:36,0,2,3,25.4,29.5,30.6,21.5,0,23
2026-07-31 00:06:36,1,3,3,25.4,29.4,30.6,21.6,0,23
2026-07-31 00:11:36,1,4,4,25.4,29.5,30.4,21.8,0,21
2026-07-31 00:16:36,0,2,2,25.3,29.5,30.5,21.8,0,21
2026-07-31 00:21:36,0,1,1,25.3,29.6,30.6,21.7,0,21
2026-07-31 00:26:36,0,3,4,25.4,29.6,30.6,21.6,0,21
2026-07-31 00:31:36,0,4,4,25.4,29.6,30.6,21.7,1,21
2026-07-31 00:36:36,0,3,3,25.4,29.5,30.5,21.6,0,21
2026-07-31 00:41:35,1,3,4,25.3,29.6,30.4,21.8,0,21
2026-07-31 00:46:36,0,2,2,25.1,29.6,30.3,21.8,0,21
2026-07-31 00:51:35,0,2,2,25.2,29.7,30.3,21.8,0,21
2026-07-31 00:56:36,0,4,4,25.1,29.6,30.3,21.8,0,21
2026-07-31 01:01:36,0,3,3,25.1,29.7,30.2,21.9,0,21
2026-07-31 01:06:36,0,2,3,25.1,29.7,30.3,22,0,21
2026-07-31 01:11:36,0,3,4,25,29.9,30.1,22,0,21
2026-07-31 01:16:36,0,3,3,25,29.9,30,22.1,0,21
2026-07-31 01:21:36,1,3,3,25,29.9,30.1,22.2,0,21
2026-07-31 01:26:36,1,4,4,25,30,30,22.2,0,21
2026-07-31 01:31:36,1,5,5,24.9,30,30.1,22.2,0,21
2026-07-31 01:36:36,0,3,3,24.9,30,30,22.4,0,21
2026-07-31 01:41:36,0,3,3,24.9,30,30.1,22.1,1,21
2026-07-31 01:46:36,0,2,2,24.9,29.9,29.9,22.3,0,21
2026-07-31 01:51:36,0,3,3,24.8,30,29.9,22.2,0,21
2026-07-31 01:56:36,1,4,5,24.8,29.9,30,22.2,0,20
2026-07-31 02:01:36,0,2,2,24.8,30.3,29.9,22.3,1,20
2026-07-31 02:06:36,0,6,6,24.7,30.3,29.8,22.4,0,20
2026-07-31 02:11:36,0,4,4,24.8,30.1,29.8,22.5,0,20
2026-07-31 02:16:36,0,3,3,24.7,30.1,29.8,22.4,0,20
2026-07-31 02:21:36,0,3,3,24.7,30.2,29.8,22.3,0,20
2026-07-31 02:26:36,0,3,3,24.6,30.2,29.7,22.4,0,20
2026-07-31 02:31:36,0,2,3,24.7,30.3,29.9,22.3,0,20
2026-07-31 02:36:36,0,5,5,24.7,30.1,29.7,22.4,0,20
2026-07-31 02:41:36,1,4,4,24.7,30.2,29.8,22.3,0,20
2026-07-31 02:46:36,1,3,4,24.7,30.1,29.8,22.4,0,20
2026-07-31 02:51:36,1,3,3,24.7,30,29.8,22.4,0,20
2026-07-31 02:56:36,0,3,4,24.8,30.1,29.9,22.4,0,20
2026-07-31 03:01:36,1,4,4,24.8,30.2,30,22.4,0,20
2026-07-31 03:06:36,1,6,6,24.7,30.2,29.8,22.5,0,20
2026-07-31 03:11:36,2,3,4,24.7,30.4,29.8,22.5,0,20
2026-07-31 03:16:36,1,4,4,24.7,30.3,29.7,22.6,0,20
2026-07-31 03:21:36,1,4,4,24.7,30.4,29.9,22.6,0,19
2026-07-31 03:26:36,2,5,5,24.8,30.4,29.8,22.6,0,19
2026-07-31 03:31:36,2,5,6,24.7,30.5,29.7,22.8,1,19
2026-07-31 03:36:36,3,7,7,24.6,30.5,29.8,22.6,0,22
2026-07-31 03:41:36,2,5,5,24.7,30.4,29.8,22.7,0,19
2026-07-31 03:46:36,2,5,5,24.6,30.4,29.7,22.7,0,19
2026-07-31 03:51:36,3,5,5,24.6,30.5,29.7,22.6,0,19
2026-07-31 03:56:36,3,7,7,24.6,30.3,29.6,22.8,0,19
2026-07-31 04:01:36,3,8,8,24.6,30.4,29.8,22.5,0,22
2026-07-31 04:06:36,3,4,4,24.6,30.3,29.7,22.7,0,22
2026-07-31 04:11:36,2,5,5,24.6,30.5,29.7,22.8,0,19
2026-07-31 04:16:36,3,8,8,24.6,30.6,29.6,22.8,0,19
2026-07-31 04:21:36,4,8,8,24.6,30.4,29.7,22.6,0,19
2026-07-31 04:26:36,4,7,8,24.6,30.5,29.8,22.7,0,19
2026-07-31 04:31:36,4,7,8,24.6,30.6,29.7,22.7,0,19
2026-07-31 04:36:36,4,7,7,24.6,30.7,29.8,22.7,0,19
2026-07-31 04:41:37,3,8,9,24.6,30.5,29.7,22.6,0,19
2026-07-31 04:46:36,3,7,8,24.6,30.4,29.8,22.5,0,19
2026-07-31 04:51:36,4,6,6,24.6,30.4,29.7,22.7,1,19
2026-07-31 04:56:36,4,8,8,24.6,30.6,29.9,22.7,0,19
2026-07-31 05:01:36,3,6,6,24.7,30.4,29.8,22.7,0,19
2026-07-31 05:06:36,2,6,6,24.7,30.4,29.9,22.5,0,19
2026-07-31 05:11:36,1,4,4,24.7,30.2,29.7,22.5,1,19
2026-07-31 05:16:37,0,2,2,24.6,30,29.7,22.2,0,19
2026-07-31 05:21:36,0,1,1,24.6,29.8,29.8,22,0,19
2026-07-31 05:26:37,0,1,1,24.7,30.1,29.9,22,0,19
2026-07-31 05:31:37,0,2,2,24.7,29.7,29.8,21.7,0,22
2026-07-31 05:36:36,0,0,0,24.7,29.6,29.9,21.6,1,19
2026-07-31 05:41:36,0,0,0,24.7,29.4,30,21.4,0,20
2026-07-31 05:46:37,0,0,0,24.8,29.2,29.9,21.3,0,22
2026-07-31 05:51:37,0,0,0,24.8,29.3,30,21.3,0,19
2026-07-31 05:56:37,0,0,0,24.8,29.3,30.1,21.1,0,23
2026-07-31 06:01:36,0,0,0,24.8,28.8,30,20.9,0,19
2026-07-31 06:06:37,0,0,0,24.9,28.8,30.1,20.6,0,19
2026-07-31 06:11:37,0,0,0,24.9,28.7,30,20.9,0,19
2026-07-31 06:16:37,0,0,0,24.9,28.4,30.2,20.3,0,19
2026-07-31 06:21:37,0,0,0,25,28.5,30.2,20.7,0,19
